id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
954512,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2E,NEON06N2E,"NEON sampleID: CFC.BART028.PIRU-3.20220803.AR; NEON sampleID Hash: TvxMHd37koh50vn+kzu12aVsgiiFJcZZtjAsD4KkAUc=; NEON sampleCode (barcode): A00000154688; NEON sampleUUID: 27669b10-8345-40f5-b91c-f7726df5226f",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Picea,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Picea rubens",23542,Sarg.,Picea,,rubens,,,Species,,2022-08-03T19:16:00Z,,,"Identification source: harvested from NEON API",,,0000-0003-2369-8379,,2022-08-03,2022,8,3,215,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 171.5; slope gradient: 14.36",,,,,,,,,,,,,,"sample mass: 1.79",BART_028.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_028 (plot dimensions: 40m x 40m)",,44.054076,-71.306536,WGS84,20,"19N 315241.84361E 4880465.55528N",,,"GeoXH 6000",,,479,498,,,,,,,,"2024-01-12 16:06:01",http://creativecommons.org/publicdomain/zero/1.0/,,,9b46f6a1-c634-4e31-bc37-afcaef1e76bb,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954512
954513,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2F,NEON06N2F,"NEON sampleID: CFC.BART028.TSCA-1.20220803.AR; NEON sampleID Hash: TvxMHd37koikisdhZL5bfiO41bKyFsEdZE8/IlFCzQI=; NEON sampleCode (barcode): A00000154774; NEON sampleUUID: b713bc49-8e67-4aea-996b-e6836370bb70",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Tsuga,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Tsuga canadensis",13871,"(L.) Carrière",Tsuga,,canadensis,,,Species,,2022-08-03T18:28:00Z,,,"Identification source: harvested from NEON API",,,0000-0003-2369-8379,,2022-08-03,2022,8,3,215,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 171.5; slope gradient: 14.36",,,,,,,,,,,,,,"sample mass: 2.73",BART_028.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_028 (plot dimensions: 40m x 40m)",,44.054076,-71.306536,WGS84,20,"19N 315241.84361E 4880465.55528N",,,"GeoXH 6000",,,479,498,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,93c2cb39-ddc4-4917-aa79-5bf4c78d98a4,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954513
954514,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2G,NEON06N2G,"NEON sampleID: CFC.BART040.ACRU-2.20220801.AR; NEON sampleID Hash: TvxMHd37kohWcR6E0CTKpFQ/Ex9vYUCct4cToWFwWEA=; NEON sampleCode (barcode): A00000154397; NEON sampleUUID: fc6e4a14-4b2a-4f78-b951-337c711a9f95",Organism|Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Acer,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,"Acer rubrum",367,L.,Acer,,rubrum,,,Species,,2022-08-01T20:33:00Z,,,"Identification source: harvested from NEON API",,,0000-0002-7784-1217,,2022-08-01,2022,8,1,213,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 208; slope gradient: 2.06",,,,,,,,,,,,,,"sample mass: 2.05",BART_040.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_040 (plot dimensions: 40m x 40m)",,44.06576,-71.29199,WGS84,20,"19N 316443.14982E 4881730.79011N",,,"GeoXH 6000",,,255,263,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,df6e2428-0a9b-4868-be28-b3296ef3a8ed,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954514
954515,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2H,NEON06N2H,"NEON sampleID: CFC.BART040.FRAM2-1.20220801.AR; NEON sampleID Hash: TvxMHd37kojNrJLvmD6OM5VkX28fH0HTWkZagmwI08U=; NEON sampleCode (barcode): A00000154751; NEON sampleUUID: 58bb98bb-09a6-4c75-b159-fbb6c09228b7",Organism|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Fraxinus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,"Fraxinus americana",36030,L.,Fraxinus,,americana,,,Species,,2022-08-01T20:23:00Z,,,"Identification source: harvested from NEON API",,,0000-0002-7784-1217,,2022-08-01,2022,8,1,213,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 208; slope gradient: 2.06",,,,,,,,,,,,,,"sample mass: 3.12",BART_040.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_040 (plot dimensions: 40m x 40m)",,44.06576,-71.29199,WGS84,20,"19N 316443.14982E 4881730.79011N",,,"GeoXH 6000",,,255,263,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,95ab059c-d36d-400a-8016-a00239fffc08,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954515
954516,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2I,NEON06N2I,"NEON sampleID: CFC.BART040.FRPE-3.20220801.AR; NEON sampleID Hash: TvxMHd37kohmecpDYlPlnYp1yljwy2cEkk+GmHW/y0I=; NEON sampleCode (barcode): A00000154249; NEON sampleUUID: b07ee4f7-62a4-48bc-96f7-7cd251cf0007",Organism|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Fraxinus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,"Fraxinus pennsylvanica",36039,Marshall,Fraxinus,,pennsylvanica,,,Species,,2022-08-01T21:01:00Z,,,"Identification source: harvested from NEON API",,,0000-0002-7784-1217,,2022-08-01,2022,8,1,213,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 208; slope gradient: 2.06",,,,,,,,,,,,,,"sample mass: 5.67",BART_040.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_040 (plot dimensions: 40m x 40m)",,44.06576,-71.29199,WGS84,20,"19N 316443.14982E 4881730.79011N",,,"GeoXH 6000",,,255,263,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,fee8d31b-b223-41ed-b9f3-feba1f147036,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954516
954517,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2J,NEON06N2J,"NEON sampleID: CFC.BART042.ACRU-1.20220803.AR; NEON sampleID Hash: TvxMHd37kog6dUuuwqf1Jicggb86e64SJy5i2+vPqh0=; NEON sampleCode (barcode): A00000154637; NEON sampleUUID: 095e6316-dd1d-4994-8f01-5097310240ab",Organism|Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Acer,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,"Acer rubrum",367,L.,Acer,,rubrum,,,Species,,2022-08-03T12:53:00Z,,,"Identification source: harvested from NEON API",,,0000-0003-2369-8379,,2022-08-03,2022,8,3,215,,,"No signs of damage caused by mold or decay.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 201; slope gradient: 1.72",,,,,,,,,,,,,,"sample mass: 9.72",BART_042.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_042 (plot dimensions: 40m x 40m)",,44.060194,-71.288052,WGS84,20,"19N 316741.35647E 4881103.79152N",,,"GeoXH 6000",,,287,293,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,9e31f27e-a397-4bd7-846c-08c98a876f2b,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954517
954518,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2K,NEON06N2K,"NEON sampleID: CFC.BART042.BEPAC2-4.20220803.AR; NEON sampleID Hash: TvxMHd37koiHl0OkaQ96iATD9XrU5Eb9FNHjFnhLkzpbKvBKbTGmTQ==; NEON sampleCode (barcode): A00000154655; NEON sampleUUID: 773ab9c9-aefc-4a65-bbd5-82d8611032a8","Organism|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betula|Betula papyrifera",Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,"Betula papyrifera var. cordifolia",66640,"(Regel) Regel",Betula,,papyrifera,var.,cordifolia,Subspecies,,2022-08-03T13:37:00Z,,,"Identification source: harvested from NEON API",,,0000-0003-2369-8379,,2022-08-03,2022,8,3,215,,,"5 leaves had white mold and were excluded from the sample. 19 grams of fresh foliage had no damage from decay or mold.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 201; slope gradient: 1.72",,,,,,,,,,,,,,"sample mass: 3.33",BART_042.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_042 (plot dimensions: 40m x 40m)",,44.060194,-71.288052,WGS84,20,"19N 316741.35647E 4881103.79152N",,,"GeoXH 6000",,,287,293,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,aaaba331-4231-4ace-a300-f96d1299b973,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954518
954519,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2L,NEON06N2L,"NEON sampleID: CFC.BART042.BEPAP-3.20220803.AR; NEON sampleID Hash: TvxMHd37koiHl0OkaQ96iBjzJdeHV/A0zdzDKsBQNvM=; NEON sampleCode (barcode): A00000154386; NEON sampleUUID: 30523698-2702-43ca-bf08-50207b894c2e","Organism|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betula|Betula papyrifera",Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,"Betula papyrifera var. papyrifera",7524,,Betula,,papyrifera,var.,papyrifera,Morph,,2022-08-03T13:11:00Z,,,"Identification source: harvested from NEON API",,,0000-0003-2369-8379,,2022-08-03,2022,8,3,215,,,"Molded leaves removed from sample. Still had 22.5 grams of fresh foliage.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 201; slope gradient: 1.72",,,,,,,,,,,,,,"sample mass: 5.45",BART_042.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_042 (plot dimensions: 40m x 40m)",,44.060194,-71.288052,WGS84,20,"19N 316741.35647E 4881103.79152N",,,"GeoXH 6000",,,287,293,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,52a5cc7c-eb1b-4229-800a-2f69c2f64561,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954519
954520,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2M,NEON06N2M,"NEON sampleID: CFC.BART042.FAGR-2.20220803.AR; NEON sampleID Hash: TvxMHd37kojIuyuaLpPL71T8hdB5K5kIfMXRgu87OVM=; NEON sampleCode (barcode): A00000154330; NEON sampleUUID: 841f0369-1278-465e-9293-221bb3beb3c9",Organism|Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Fagus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,"Fagus grandifolia",35329,Ehrh.,Fagus,,grandifolia,,,Species,,2022-08-03T13:00:00Z,,,"Identification source: harvested from NEON API",,,0000-0003-2369-8379,,2022-08-03,2022,8,3,215,,,"No signs of damage caused by mold or decay.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 201; slope gradient: 1.72",,,,,,,,,,,,,,"sample mass: 4.39",BART_042.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_042 (plot dimensions: 40m x 40m)",,44.060194,-71.288052,WGS84,20,"19N 316741.35647E 4881103.79152N",,,"GeoXH 6000",,,287,293,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,3fbfbb9e-e2b3-4356-b7b0-b46c73169524,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954520
954521,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2N,NEON06N2N,"NEON sampleID: CFC.BART050.TIAM-1.20220803.AR; NEON sampleID Hash: TvxMHd37kohLFBmdRR2WCKkHSZ7w10aQWDB7FbGmVSs=; NEON sampleCode (barcode): A00000154364; NEON sampleUUID: e8467e8e-cb6b-454b-8593-21c6532d15a6",Organism|Plantae|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Tilia,Plantae,Tracheophyta,Magnoliopsida,Malvales,Tiliaceae,"Tilia americana",11044,L.,Tilia,,americana,,,Species,,2022-08-03T14:28:00Z,,,"Identification source: harvested from NEON API",,,0000-0002-7784-1217,,2022-08-03,2022,8,3,215,,,"No signs of damage caused by mold or decay.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 98; slope gradient: 2.69",,,,,,,,,,,,,,"sample mass: 7.86",BART_050.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_050 (plot dimensions: 40m x 40m)",,44.06151,-71.28769,WGS84,20,"19N 316774.41177E 4881249.15672N",,,"GeoXH 6000",,,284,292,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,1f6137e7-dc35-4295-99b7-4b3469591e14,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954521
954522,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2O,NEON06N2O,"NEON sampleID: CFC.BART070.ACRU-3.20220803.AR; NEON sampleID Hash: TvxMHd37kogwDS0RFDmDZfREPwetIjss8XhCeei4x9Y=; NEON sampleCode (barcode): A00000154365; NEON sampleUUID: 2b16ae72-e7e1-42f0-a8ab-c3ed2f261bbd",Organism|Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Acer,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,"Acer rubrum",367,L.,Acer,,rubrum,,,Species,,2022-08-03T16:16:00Z,,,"Identification source: harvested from NEON API",,,0000-0002-7784-1217,,2022-08-03,2022,8,3,215,,,"No signs of damage caused by mold or decay.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 233.4; slope gradient: 3.21",,,,,,,,,,,,,,"sample mass: 9.69",BART_070.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_070 (plot dimensions: 40m x 40m)",,44.064338,-71.28144,WGS84,20,"19N 317283.69852E 4881549.38032N",,,"GeoXH 6000",,,251,257,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,d4f23dce-669b-4e58-a4e4-6bcc0026e1c4,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954522
954523,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2P,NEON06N2P,"NEON sampleID: CFC.BART070.FRAM2-2.20220803.AR; NEON sampleID Hash: TvxMHd37kojxUg4N1VDngf4miCmdK01w0vPdNjOXllI=; NEON sampleCode (barcode): A00000154302; NEON sampleUUID: e9ee3ee9-62b3-4c2f-81e9-065e7f3c8216",Organism|Plantae|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Fraxinus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,"Fraxinus americana",36030,L.,Fraxinus,,americana,,,Species,,2022-08-03T16:12:00Z,,,"Identification source: harvested from NEON API",,,0000-0002-7784-1217,,2022-08-03,2022,8,3,215,,,"No visible damage on leaves from mold or decay; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 233.4; slope gradient: 3.21",,,,,,,,,,,,,,"sample mass: 8.55",BART_070.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_070 (plot dimensions: 40m x 40m)",,44.064338,-71.28144,WGS84,20,"19N 317283.69852E 4881549.38032N",,,"GeoXH 6000",,,251,257,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,a85d3011-c315-4f50-9e9b-e1e6e6eb1c72,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954523
954650,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2Q,NEON06N2Q,"NEON sampleID: CFC.BART070.POTR5-4.20220803.AR; NEON sampleID Hash: TvxMHd37kogmHfRPexA0CECAxM7ZOfIcFRtR38mQqvc=; NEON sampleCode (barcode): A00000154321; NEON sampleUUID: d1185b05-808e-4d29-b938-a5f287c234bd",Organism|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Populus,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,"Populus tremuloides",27303,Michx.,Populus,,tremuloides,,,Species,,2022-08-03T16:38:00Z,,,"Identification source: harvested from NEON API",,,0000-0002-7784-1217,,2022-08-03,2022,8,3,215,,,"No signs of damage caused by mold or decay.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 233.4; slope gradient: 3.21",,,,,,,,,,,,,,"sample mass: 11.77",BART_070.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_070 (plot dimensions: 40m x 40m)",,44.064338,-71.28144,WGS84,20,"19N 317283.69852E 4881549.38032N",,,"GeoXH 6000",,,251,257,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,835e0d28-a948-43ff-8161-4633162d7a62,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954650
954651,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2R,NEON06N2R,"NEON sampleID: CFC.BART070.TSCA-1.20220803.AR; NEON sampleID Hash: TvxMHd37kojogxXl1pLxoyr1/n80sZz7dBn903X5C9s=; NEON sampleCode (barcode): A00000154768; NEON sampleUUID: b2e61d9f-42c0-49b0-b2e9-28f48ada2387",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Tsuga,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Tsuga canadensis",13871,"(L.) Carrière",Tsuga,,canadensis,,,Species,,2022-08-03T16:56:00Z,,,"Identification source: harvested from NEON API",,,0000-0002-7784-1217,,2022-08-03,2022,8,3,215,,,"No mold or decay.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 233.4; slope gradient: 3.21",,,,,,,,,,,,,,"sample mass: 2.7",BART_070.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_070 (plot dimensions: 40m x 40m)",,44.064338,-71.28144,WGS84,20,"19N 317283.69852E 4881549.38032N",,,"GeoXH 6000",,,251,257,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,1f87c229-ea4b-47c4-be6b-d1060d6e1bef,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954651
954652,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2S,NEON06N2S,"NEON sampleID: CFC.BART073.ACRU-2.20220801.AR; NEON sampleID Hash: TvxMHd37koiA1rU/BY6C6tOeCUC89v9gsm1/p6gcVMY=; NEON sampleCode (barcode): A00000158546; NEON sampleUUID: 22be7744-4a68-4fc0-b0d6-1b54de4d430c",Organism|Plantae|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Acer,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,"Acer rubrum",367,L.,Acer,,rubrum,,,Species,,2022-08-01T18:11:00Z,,,"Identification source: harvested from NEON API",,,0000-0003-2369-8379,,2022-08-01,2022,8,1,213,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 283; slope gradient: 1.2",,,,,,,,,,,,,,"sample mass: 6.06",BART_073.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_073 (plot dimensions: 40m x 40m)",,44.064774,-71.288616,WGS84,20,"19N 316710.32163E 4881613.75679N",,,"GeoXH 6000",,,268,275,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,865ad386-9cad-48e9-8447-146a2dc4ee4f,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954652
954653,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON06N2T,NEON06N2T,"NEON sampleID: CFC.BART073.BEPAP-3.20220801.AR; NEON sampleID Hash: TvxMHd37kojEfZj+QPE+LrSWb1jIkOqzGMNoh1R4TGc=; NEON sampleCode (barcode): A00000154654; NEON sampleUUID: 378c0094-8411-45b4-b3b4-f8586630c95f","Organism|Plantae|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betula|Betula papyrifera",Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,"Betula papyrifera var. papyrifera",7524,,Betula,,papyrifera,var.,papyrifera,Morph,,2022-08-01T18:54:00Z,,,"Identification source: harvested from NEON API",,,0000-0003-2369-8379,,2022-08-01,2022,8,1,213,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 283; slope gradient: 1.2",,,,,,,,,,,,,,"sample mass: 1.66",BART_073.basePlot.cfc,,,,,"United States","New Hampshire",Carroll,,"Northeast (D01), Bartlett Experimental Forest NEON (BART), Plot BART_073 (plot dimensions: 40m x 40m)",,44.064774,-71.288616,WGS84,20,"19N 316710.32163E 4881613.75679N",,,"GeoXH 6000",,,268,275,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,a821b50f-6b64-44ad-9f96-a78eb608e912,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=954653
